phase	token_index_in_phase	global_token_index	token_id	token_piece	entropy_all	entropy_softmax	entropy_deltanet	E48_W_all	E48_S_all	E48_Q_all	E48_rankW_all	E48_rankS_all	E48_W_softmax	E48_S_softmax	E48_Q_softmax	E48_rankW_softmax	E48_rankS_softmax	E48_W_deltanet	E48_S_deltanet	E48_Q_deltanet	E48_rankW_deltanet	E48_rankS_deltanet	top1_expert	top1_W	top1_S	top1_Q	top2_expert	top2_W	top2_S	top2_Q	top3_expert	top3_W	top3_S	top3_Q	top4_expert	top4_W	top4_S	top4_Q	top5_expert	top5_W	top5_S	top5_Q	top6_expert	top6_W	top6_S	top6_Q	top7_expert	top7_W	top7_S	top7_Q	top8_expert	top8_W	top8_S	top8_Q
generation	119	238	11	,	0.94908606	0.96339333	0.94431697	0.00559402	0.04166667	0.13425650	67	55	0.00000000	0.00000000		106	106	0.00745869	0.05555556	0.13425650	40	57	1	0.01933783	0.10416667	0.18564315	38	0.01671446	0.10416667	0.16045886	248	0.01517457	0.08333333	0.18209478	230	0.01335752	0.04166667	0.32058052	138	0.01238663	0.08333333	0.14863962	188	0.01237406	0.10416667	0.11879093	3	0.01215778	0.06250000	0.19452444	157	0.01207750	0.08333333	0.14493001
generation	120	239	694	 but	0.95330887	0.96127650	0.95065300	0.00000000	0.00000000		212	212	0.00000000	0.00000000		105	105	0.00000000	0.00000000		187	187	11	0.02056470	0.10416667	0.19742115	15	0.01999223	0.12500000	0.15993784	4	0.01266306	0.08333333	0.15195667	24	0.01251937	0.08333333	0.15023248	62	0.01246509	0.10416667	0.11966490	209	0.01222145	0.08333333	0.14665736	8	0.01179300	0.06250000	0.18868804	137	0.01177758	0.06250000	0.18844128
generation	121	240	279	 the	0.97342434	0.96823138	0.97515533	0.00000000	0.00000000		217	217	0.00000000	0.00000000		105	105	0.00000000	0.00000000		188	188	37	0.01702653	0.12500000	0.13621220	138	0.01534365	0.10416667	0.14729908	2	0.01290753	0.08333333	0.15489033	30	0.01283169	0.08333333	0.15398034	110	0.01195297	0.12500000	0.09562375	5	0.01184657	0.06250000	0.18954517	34	0.01149717	0.08333333	0.13796600	136	0.01121271	0.10416667	0.10764200
generation	122	241	16045	 underlying	0.96574000	0.95261542	0.97011486	0.00241578	0.02083333	0.11595734	158	119	0.00000000	0.00000000		105	105	0.00322104	0.02777778	0.11595734	130	114	30	0.01700314	0.12500000	0.13602512	127	0.01650976	0.12500000	0.13207811	33	0.01498112	0.08333333	0.17977345	37	0.01486506	0.10416667	0.14270455	152	0.01334538	0.10416667	0.12811562	50	0.01252585	0.10416667	0.12024821	17	0.01244003	0.08333333	0.14928039	165	0.01222642	0.04166667	0.29343405
generation	123	242	713	 const	0.96118225	0.96502729	0.95990057	0.01021598	0.10416667	0.09807342	17	3	0.01027170	0.08333333	0.12326041	39	20	0.01019741	0.11111111	0.09177667	17	3	22	0.01571814	0.08333333	0.18861763	223	0.01405643	0.08333333	0.16867716	49	0.01400490	0.08333333	0.16805884	21	0.01349066	0.06250000	0.21585051	6	0.01320263	0.08333333	0.15843152	12	0.01283160	0.08333333	0.15397915	18	0.01265075	0.10416667	0.12144717	17	0.01259839	0.04166667	0.30236130
generation	124	243	6364	ancy	0.97291830	0.97267597	0.97299908	0.00567653	0.06250000	0.09082448	65	26	0.01511201	0.16666667	0.09067205	18	3	0.00253137	0.02777778	0.09112933	167	115	17	0.01404289	0.08333333	0.16851467	75	0.01356702	0.06250000	0.21707236	138	0.01271536	0.08333333	0.15258432	160	0.01181670	0.10416667	0.11344032	190	0.01165729	0.08333333	0.13988750	186	0.01085125	0.06250000	0.17362007	245	0.01038505	0.08333333	0.12462062	188	0.01032573	0.08333333	0.12390877
generation	125	244	8198	 remains	0.97004517	0.96000918	0.97339050	0.00864742	0.06250000	0.13835869	28	31	0.00762846	0.08333333	0.09154147	65	19	0.00898707	0.05555556	0.16176730	24	24	28	0.02103035	0.14583333	0.14420810	12	0.01824315	0.14583333	0.12509585	38	0.01635042	0.08333333	0.19620506	5	0.01560422	0.08333333	0.18725058	103	0.01455321	0.08333333	0.17463851	11	0.01451193	0.08333333	0.17414321	15	0.01382880	0.08333333	0.16594559	21	0.01243197	0.06250000	0.19891157
generation	126	245	18922	 identical	0.96013815	0.96452564	0.95867565	0.00328258	0.02083333	0.15756402	129	127	0.00000000	0.00000000		105	105	0.00437678	0.02777778	0.15756402	95	109	25	0.02119330	0.12500000	0.16954637	28	0.02108149	0.12500000	0.16865193	103	0.01713057	0.06250000	0.27408919	34	0.01654208	0.12500000	0.13233665	80	0.01397268	0.06250000	0.22356290	58	0.01272837	0.06250000	0.20365387	195	0.01217709	0.08333333	0.14612508	12	0.01177625	0.08333333	0.14131499
generation	127	246	310	 to	0.95787540	0.95764445	0.95795239	0.00188339	0.02083333	0.09040286	178	126	0.00000000	0.00000000		105	105	0.00251119	0.02777778	0.09040286	153	119	80	0.01974235	0.08333333	0.23690822	25	0.01570643	0.08333333	0.18847716	238	0.01498417	0.08333333	0.17981007	3	0.01441255	0.08333333	0.17295055	5	0.01392525	0.10416667	0.13368240	206	0.01370891	0.06250000	0.21934261	116	0.01208523	0.04166667	0.29004553	103	0.01143273	0.08333333	0.13719276
generation	128	247	279	 the	0.97071818	0.96449887	0.97279128	0.00157074	0.02083333	0.07539560	198	168	0.00000000	0.00000000		89	89	0.00209432	0.02777778	0.07539560	173	100	190	0.01804072	0.10416667	0.17319091	5	0.01631996	0.08333333	0.19583958	2	0.01440215	0.10416667	0.13826068	4	0.01323095	0.08333333	0.15877142	160	0.01315098	0.10416667	0.12624945	202	0.01279000	0.10416667	0.12278398	34	0.01213486	0.08333333	0.14561836	11	0.01211441	0.08333333	0.14537298
generation	129	248	1118	 first	0.95992340	0.95543143	0.96142072	0.00339019	0.04166667	0.08136450	126	64	0.00000000	0.00000000		102	102	0.00452025	0.05555556	0.08136450	90	28	5	0.02405663	0.16666667	0.14433975	190	0.02166677	0.08333333	0.26000129	26	0.01739902	0.10416667	0.16703062	57	0.01481021	0.08333333	0.17772248	173	0.01467585	0.10416667	0.14088812	33	0.01397684	0.08333333	0.16772208	152	0.01244276	0.10416667	0.11945048	2	0.01192106	0.06250000	0.19073697
generation	130	249	4299	 moment	0.94701855	0.94517124	0.94763432	0.00416145	0.04166667	0.09987480	107	113	0.00000000	0.00000000		105	105	0.00554860	0.05555556	0.09987480	72	30	190	0.01652447	0.10416667	0.15863488	29	0.01572639	0.06250000	0.25162225	5	0.01534071	0.10416667	0.14727078	159	0.01399229	0.04166667	0.33581485	222	0.01209842	0.08333333	0.14518100	213	0.01199562	0.06250000	0.19192985	26	0.01197617	0.08333333	0.14371405	173	0.01188960	0.06250000	0.19023356
generation	131	250	424	 it	0.95526349	0.93699719	0.96135225	0.01016578	0.06250000	0.16265249	13	26	0.00000000	0.00000000		103	103	0.01355437	0.08333333	0.16265249	6	9	159	0.01767591	0.04166667	0.42422185	5	0.01620321	0.10416667	0.15555086	57	0.01556416	0.08333333	0.18676994	213	0.01532703	0.08333333	0.18392438	70	0.01353885	0.06250000	0.21662157	20	0.01343380	0.08333333	0.16120564	35	0.01325505	0.08333333	0.15906064	149	0.01192649	0.04166667	0.28623571
generation	132	251	5820	 began	0.95600009	0.94469699	0.95976779	0.01245936	0.08333333	0.14951229	9	9	0.00000000	0.00000000		93	93	0.01661248	0.11111111	0.14951229	6	5	5	0.02043641	0.14583333	0.14013541	110	0.01885072	0.10416667	0.18096694	1	0.01596736	0.10416667	0.15328665	11	0.01487742	0.08333333	0.17852910	35	0.01416546	0.12500000	0.11332367	57	0.01391543	0.06250000	0.22264690	20	0.01351789	0.10416667	0.12977174	213	0.01249902	0.08333333	0.14998827
generation	133	252	13	.	0.94427810	0.94421075	0.94430056	0.00000000	0.00000000		216	216	0.00000000	0.00000000		106	106	0.00000000	0.00000000		190	190	0	0.03674772	0.22916667	0.16035368	1	0.01685202	0.12500000	0.13481619	80	0.01617799	0.06250000	0.25884787	12	0.01549534	0.12500000	0.12396268	52	0.01448666	0.06250000	0.23178649	11	0.01412086	0.12500000	0.11296690	30	0.01289855	0.10416667	0.12382612	218	0.01286023	0.06250000	0.20576367
generation	134	253	1049	 It	0.97058222	0.97547019	0.96895290	0.00680193	0.04166667	0.16324624	38	50	0.00000000	0.00000000		106	106	0.00906924	0.05555556	0.16324624	21	27	30	0.01652078	0.10416667	0.15859949	21	0.01450463	0.08333333	0.17405556	110	0.01335893	0.10416667	0.12824571	146	0.01238728	0.08333333	0.14864739	155	0.01210312	0.08333333	0.14523749	57	0.01195491	0.08333333	0.14345893	139	0.01173212	0.08333333	0.14078539	27	0.01149786	0.08333333	0.13797432
generation	135	254	369	 is	0.96124880	0.96497897	0.96000541	0.00162335	0.02083333	0.07792059	188	169	0.00000000	0.00000000		105	105	0.00216446	0.02777778	0.07792059	165	118	11	0.01924574	0.06250000	0.30793177	10	0.01839852	0.08333333	0.22078222	20	0.01570196	0.10416667	0.15073877	5	0.01482928	0.08333333	0.17795142	30	0.01392539	0.12500000	0.11140312	155	0.01381758	0.08333333	0.16581099	61	0.01237459	0.10416667	0.11879607	204	0.01163442	0.10416667	0.11169047
generation	136	255	279	 the	0.96146378	0.96684408	0.95967035	0.00376092	0.02083333	0.18052431	107	121	0.00000000	0.00000000		78	78	0.00501456	0.02777778	0.18052431	76	96	20	0.01637089	0.12500000	0.13096714	11	0.01626254	0.08333333	0.19515048	8	0.01589044	0.08333333	0.19068525	190	0.01500120	0.12500000	0.12000962	27	0.01328303	0.06250000	0.21252848	72	0.01293165	0.10416667	0.12414383	13	0.01283846	0.10416667	0.12324919	4	0.01280897	0.08333333	0.15370764
generation	137	256	1788	 same	0.96094669	0.96661200	0.95905826	0.00942122	0.04166667	0.22610918	17	56	0.00000000	0.00000000		105	105	0.01256162	0.05555556	0.22610918	10	27	28	0.01691056	0.10416667	0.16234134	33	0.01339025	0.08333333	0.16068298	211	0.01282606	0.06250000	0.20521688	2	0.01272181	0.08333333	0.15266176	57	0.01255615	0.12500000	0.10044918	25	0.01186436	0.06250000	0.18982971	110	0.01149505	0.08333333	0.13794056	190	0.01141893	0.10416667	0.10962177
generation	138	257	9084	 presence	0.96830137	0.96993453	0.96775698	0.01077996	0.08333333	0.12935957	10	5	0.00000000	0.00000000		102	102	0.01437329	0.11111111	0.12935957	5	3	196	0.01636387	0.10416667	0.15709320	240	0.01413637	0.10416667	0.13570917	160	0.01391857	0.08333333	0.16702284	19	0.01326204	0.08333333	0.15914446	156	0.01192459	0.06250000	0.19079341	60	0.01178300	0.04166667	0.28279198	206	0.01159841	0.04166667	0.27836181	58	0.01109630	0.06250000	0.17754080
generation	139	258	11	,	0.95247419	0.96527421	0.94820751	0.00613029	0.06250000	0.09808463	57	30	0.00000000	0.00000000		105	105	0.00817372	0.08333333	0.09808463	40	9	1	0.02317831	0.12500000	0.18542647	157	0.01811078	0.12500000	0.14488625	230	0.01529561	0.08333333	0.18354728	0	0.01406229	0.10416667	0.13499794	248	0.01397555	0.06250000	0.22360872	137	0.01346966	0.06250000	0.21551456	225	0.01271939	0.06250000	0.20351018	58	0.01244523	0.08333333	0.14934279
generation	140	259	4777	 simply	0.95526167	0.95425870	0.95559599	0.00165347	0.02083333	0.07936668	177	169	0.00000000	0.00000000		105	105	0.00220463	0.02777778	0.07936668	147	110	1	0.02276226	0.10416667	0.21851769	62	0.01855858	0.12500000	0.14846860	28	0.01653568	0.12500000	0.13228543	173	0.01595028	0.06250000	0.25520448	82	0.01537343	0.04166667	0.36896232	5	0.01531808	0.10416667	0.14705355	11	0.01472717	0.10416667	0.14138079	123	0.01384342	0.08333333	0.16612101
generation	141	260	9668	 holding	0.94998880	0.93431401	0.95521373	0.00276301	0.02083333	0.13262465	142	179	0.00000000	0.00000000		105	105	0.00368402	0.02777778	0.13262465	113	120	194	0.01580663	0.06250000	0.25290611	17	0.01520772	0.08333333	0.18249267	39	0.01469151	0.08333333	0.17629812	141	0.01293312	0.06250000	0.20692996	140	0.01270233	0.10416667	0.12194240	69	0.01255123	0.08333333	0.15061471	12	0.01212030	0.08333333	0.14544359	11	0.01182166	0.08333333	0.14185990
generation	142	261	2086	 different	0.95917089	0.96417315	0.95750347	0.00402599	0.04166667	0.09662365	102	51	0.00000000	0.00000000		105	105	0.00536798	0.05555556	0.09662365	80	32	173	0.01654500	0.10416667	0.15883196	103	0.01623663	0.04166667	0.38967907	33	0.01622284	0.12500000	0.12978272	140	0.01438936	0.10416667	0.13813785	27	0.01338245	0.10416667	0.12847155	19	0.01321952	0.08333333	0.15863427	57	0.01273757	0.10416667	0.12228071	2	0.01240170	0.06250000	0.19842715
generation	143	262	20182	 shapes	0.95150996	0.94834541	0.95256482	0.01147748	0.08333333	0.13772971	7	16	0.02133974	0.16666667	0.12803846	8	3	0.00819005	0.05555556	0.14742096	39	56	17	0.01862881	0.08333333	0.22354573	28	0.01620857	0.08333333	0.19450284	50	0.01500224	0.10416667	0.14402153	34	0.01369269	0.12500000	0.10954150	103	0.01328386	0.02083333	0.63762507	6	0.01211820	0.12500000	0.09694560	48	0.01147748	0.08333333	0.13772971	224	0.01116114	0.08333333	0.13393373
generation	144	263	13	.	0.95357769	0.95707601	0.95241159	0.00272149	0.02083333	0.13063170	136	180	0.01088598	0.08333333	0.13063170	34	18	0.00000000	0.00000000		174	174	0	0.03652354	0.22916667	0.15937544	1	0.02055188	0.14583333	0.14092717	11	0.01589038	0.12500000	0.12712308	80	0.01407983	0.04166667	0.33791589	122	0.01396682	0.10416667	0.13408149	52	0.01353447	0.06250000	0.21655148	218	0.01287836	0.08333333	0.15454028	30	0.01152684	0.08333333	0.13832213
generation	145	264	248044	<|endoftext|>	0.95030484	0.95267529	0.94951469	0.00516849	0.06250000	0.08269583	78	29	0.00000000	0.00000000		93	93	0.00689132	0.08333333	0.08269583	51	9	90	0.01685267	0.12500000	0.13482134	221	0.01624599	0.10416667	0.15596151	25	0.01452184	0.08333333	0.17426206	3	0.01353299	0.06250000	0.21652787	7	0.01348658	0.06250000	0.21578530	46	0.01270210	0.10416667	0.12194015	203	0.01262120	0.06250000	0.20193914	22	0.01185248	0.08333333	0.14222974
generation	146	265	248045	<|im_start|>	0.98058687	0.97885753	0.98116331	0.00422119	0.04166667	0.10130844	115	61	0.00000000	0.00000000		93	93	0.00562825	0.05555556	0.10130844	86	55	9	0.01367432	0.10416667	0.13127347	61	0.01253876	0.08333333	0.15046511	142	0.01247189	0.06250000	0.19955023	13	0.01216376	0.10416667	0.11677211	227	0.01185995	0.08333333	0.14231945	180	0.01151572	0.08333333	0.13818862	197	0.01149990	0.08333333	0.13799876	19	0.01121891	0.06250000	0.17950249
generation	147	266	248045	<|im_start|>	0.93769507	0.92278796	0.94266411	0.00000000	0.00000000		219	219	0.00000000	0.00000000		80	80	0.00000000	0.00000000		216	216	240	0.02584851	0.10416667	0.24814565	6	0.01810718	0.06250000	0.28971490	255	0.01694633	0.08333333	0.20335591	204	0.01406944	0.06250000	0.22511102	0	0.01250100	0.02083333	0.60004783	125	0.01123333	0.02083333	0.53919993	236	0.01098919	0.10416667	0.10549624	136	0.01095122	0.08333333	0.13141466
generation	148	267	846	user	0.95044355	0.94203697	0.95324574	0.00277004	0.02083333	0.13296189	146	119	0.00000000	0.00000000		105	105	0.00369339	0.02777778	0.13296189	110	105	17	0.01863912	0.14583333	0.12781114	236	0.01815529	0.12500000	0.14524235	9	0.01674985	0.10416667	0.16079856	131	0.01454756	0.06250000	0.23276101	91	0.01425473	0.10416667	0.13684537	23	0.01350159	0.08333333	0.16201904	120	0.01272030	0.04166667	0.30528712	101	0.01102022	0.06250000	0.17632350
generation	149	268	198	\n	0.96155040	0.95602818	0.96339114	0.00111811	0.02083333	0.05366941	207	117	0.00447245	0.08333333	0.05366941	82	17	0.00000000	0.00000000		189	189	220	0.01525711	0.06250000	0.24411369	38	0.01420224	0.10416667	0.13634149	17	0.01414910	0.12500000	0.11319281	180	0.01262131	0.10416667	0.12116459	131	0.01218598	0.06250000	0.19497561	88	0.01204188	0.08333333	0.14450260	101	0.01204041	0.06250000	0.19264662	92	0.01168437	0.08333333	0.14021240
generation	150	269	4639	That	0.95110966	0.94179334	0.95421510	0.00416312	0.04166667	0.09991477	104	84	0.00000000	0.00000000		105	105	0.00555082	0.05555556	0.09991477	71	35	34	0.02005329	0.12500000	0.16042636	20	0.01528969	0.10416667	0.14678103	2	0.01486317	0.12500000	0.11890539	1	0.01467135	0.08333333	0.17605622	32	0.01442115	0.06250000	0.23073843	8	0.01404010	0.10416667	0.13478493	249	0.01338263	0.10416667	0.12847323	206	0.01337120	0.04166667	0.32090890
generation	151	270	579	's	0.95807911	0.96152158	0.95693162	0.00560009	0.06250000	0.08960148	72	18	0.00000000	0.00000000		105	105	0.00746679	0.08333333	0.08960148	44	9	190	0.02602222	0.16666667	0.15613329	57	0.02050175	0.14583333	0.14058344	20	0.01522396	0.12500000	0.12179169	65	0.01423833	0.06250000	0.22781324	249	0.01411506	0.10416667	0.13550455	68	0.01286811	0.08333333	0.15441733	91	0.01250835	0.10416667	0.12008017	103	0.01225624	0.06250000	0.19609985
generation	152	271	6821	 interesting	0.93894734	0.94354773	0.93741388	0.01454233	0.06250000	0.23267724	6	28	0.00000000	0.00000000		105	105	0.01938977	0.08333333	0.23267724	4	14	57	0.02012107	0.14583333	0.13797306	71	0.01947683	0.06250000	0.31162924	82	0.01635013	0.10416667	0.15696130	38	0.01547637	0.10416667	0.14857317	162	0.01484079	0.08333333	0.17808953	48	0.01454233	0.06250000	0.23267724	242	0.01372484	0.06250000	0.21959737	173	0.01299524	0.04166667	0.31188576
generation	153	272	13	.	0.94438841	0.93331830	0.94807845	0.00483902	0.04166667	0.11613658	85	100	0.00000000	0.00000000		79	79	0.00645203	0.05555556	0.11613658	55	30	0	0.03226937	0.22916667	0.14081181	30	0.01610613	0.10416667	0.15461888	52	0.01610472	0.06250000	0.25767553	180	0.01370815	0.10416667	0.13159825	1	0.01352834	0.12500000	0.10822670	62	0.01348088	0.06250000	0.21569402	80	0.01271226	0.04166667	0.30509415	162	0.01223473	0.10416667	0.11745342
generation	154	273	1987	 So	0.93653670	0.93362703	0.93750659	0.00510557	0.04166667	0.12253367	82	52	0.00857538	0.08333333	0.10290457	50	20	0.00394897	0.02777778	0.14216277	104	109	180	0.01877221	0.10416667	0.18021317	206	0.01722323	0.10416667	0.16534298	41	0.01638335	0.10416667	0.15728017	1	0.01620320	0.08333333	0.19443844	162	0.01613575	0.06250000	0.25817195	11	0.01441302	0.06250000	0.23060835	117	0.01358646	0.12500000	0.10869167	74	0.01349125	0.08333333	0.16189496
generation	155	274	279	 the	0.96515261	0.97497450	0.96187865	0.00169539	0.02083333	0.08137886	197	179	0.00000000	0.00000000		105	105	0.00226052	0.02777778	0.08137886	170	103	34	0.01939900	0.10416667	0.18623041	8	0.01428281	0.06250000	0.22852498	5	0.01420330	0.06250000	0.22725279	250	0.01310755	0.08333333	0.15729065	11	0.01173080	0.08333333	0.14076963	4	0.01114369	0.10416667	0.10697942	180	0.01078086	0.06250000	0.17249373	123	0.01065727	0.06250000	0.17051634
generation	156	275	2696	 hum	0.96370287	0.97266695	0.96071484	0.00587034	0.04166667	0.14088817	67	51	0.01275102	0.08333333	0.15301228	31	20	0.00357678	0.02777778	0.12876406	111	108	6	0.01883825	0.14583333	0.12917657	13	0.01414120	0.06250000	0.22625923	113	0.01403762	0.08333333	0.16845143	69	0.01391538	0.06250000	0.22264607	31	0.01240735	0.06250000	0.19851757	52	0.01229518	0.08333333	0.14754211	19	0.01165930	0.08333333	0.13991154	50	0.01132040	0.06250000	0.18112641
generation	157	276	369	 is	0.96664394	0.95874485	0.96927697	0.00491633	0.04166667	0.11799186	88	59	0.00000000	0.00000000		105	105	0.00655510	0.05555556	0.11799186	56	52	10	0.02016523	0.08333333	0.24198277	28	0.01614169	0.10416667	0.15496018	150	0.01354418	0.10416667	0.13002413	6	0.01350973	0.08333333	0.16211679	5	0.01345662	0.08333333	0.16147941	245	0.01334304	0.10416667	0.12809318	190	0.01315939	0.12500000	0.10527514	38	0.01232123	0.08333333	0.14785470
generation	158	277	6570	 constant	0.96079724	0.96576100	0.95914265	0.01318695	0.10416667	0.12659474	6	5	0.00837993	0.08333333	0.10055917	59	18	0.01478929	0.11111111	0.13310363	5	5	28	0.02245173	0.12500000	0.17961382	17	0.01909628	0.10416667	0.18332432	165	0.01510309	0.06250000	0.24164939	190	0.01472685	0.12500000	0.11781477	25	0.01444844	0.08333333	0.17338132	48	0.01318695	0.10416667	0.12659474	70	0.01313807	0.10416667	0.12612550	38	0.01267424	0.14583333	0.08690905
generation	159	278	11	,	0.95275527	0.96628257	0.94824617	0.00525457	0.04166667	0.12610972	75	51	0.00000000	0.00000000		102	102	0.00700610	0.05555556	0.12610972	45	25	1	0.02297594	0.12500000	0.18380749	225	0.01322990	0.04166667	0.31751771	0	0.01290339	0.08333333	0.15484062	162	0.01188369	0.06250000	0.19013904	248	0.01159089	0.04166667	0.27818147	3	0.01133456	0.06250000	0.18135303	173	0.01083686	0.08333333	0.13004230	151	0.01045581	0.06250000	0.16729296
generation	160	279	694	 but	0.95278150	0.96069595	0.95014336	0.00168932	0.02083333	0.08108744	179	179	0.00000000	0.00000000		106	106	0.00225243	0.02777778	0.08108744	153	119	15	0.02112154	0.14583333	0.14483339	11	0.02030370	0.10416667	0.19491556	8	0.01576469	0.10416667	0.15134106	74	0.01275408	0.10416667	0.12243915	114	0.01270277	0.04166667	0.30486654	123	0.01189692	0.08333333	0.14276303	4	0.01168843	0.08333333	0.14026114	16	0.01146161	0.06250000	0.18338572
generation	161	280	279	 the	0.96825714	0.96233507	0.97023116	0.00235997	0.02083333	0.11327852	161	179	0.00000000	0.00000000		89	89	0.00314663	0.02777778	0.11327852	133	112	5	0.01536226	0.08333333	0.18434707	255	0.01447868	0.06250000	0.23165887	139	0.01160224	0.08333333	0.13922693	37	0.01138503	0.08333333	0.13662036	15	0.01102765	0.06250000	0.17644239	123	0.01097844	0.08333333	0.13174126	89	0.01084542	0.06250000	0.17352672	215	0.01056102	0.04166667	0.25346457
generation	162	281	5893	 shape	0.96401764	0.96402514	0.96401515	0.00649083	0.04166667	0.15577998	52	112	0.01650078	0.08333333	0.19800939	17	18	0.00315418	0.02777778	0.11355057	124	119	138	0.01764211	0.10416667	0.16936426	6	0.01558311	0.14583333	0.10685561	17	0.01509477	0.08333333	0.18113728	75	0.01390546	0.06250000	0.22248734	15	0.01384961	0.08333333	0.16619526	58	0.01241115	0.06250000	0.19857843	3	0.01236818	0.08333333	0.14841820	16	0.01203034	0.08333333	0.14436411
generation	163	282	424	 it	0.95201645	0.95671651	0.95044977	0.00933404	0.06250000	0.14934469	28	18	0.00000000	0.00000000		102	102	0.01244539	0.08333333	0.14934469	12	9	138	0.01560791	0.08333333	0.18729491	57	0.01510604	0.10416667	0.14501802	151	0.01392275	0.10416667	0.13365844	4	0.01377760	0.08333333	0.16533117	211	0.01258969	0.06250000	0.20143502	37	0.01252727	0.04166667	0.30065457	146	0.01231169	0.04166667	0.29548048	213	0.01210175	0.06250000	0.19362794
generation	164	283	9687	 holds	0.97005587	0.96627415	0.97131644	0.00420801	0.04166667	0.10099234	102	62	0.00603877	0.08333333	0.07246524	79	18	0.00359776	0.02777778	0.12951944	107	120	12	0.01627767	0.10416667	0.15626560	39	0.01522909	0.08333333	0.18274913	110	0.01470852	0.10416667	0.14120182	76	0.01391016	0.12500000	0.11128129	17	0.01323225	0.06250000	0.21171600	141	0.01320339	0.10416667	0.12675254	16	0.01314377	0.10416667	0.12618020	165	0.01313444	0.08333333	0.15761331
generation	165	284	4203	 changes	0.96341080	0.95759716	0.96534868	0.01150128	0.06250000	0.18402046	10	32	0.00000000	0.00000000		106	106	0.01533504	0.08333333	0.18402046	8	17	28	0.01853670	0.10416667	0.17795228	17	0.01780875	0.12500000	0.14247000	33	0.01500234	0.08333333	0.18002805	16	0.01460455	0.12500000	0.11683638	19	0.01341914	0.08333333	0.16102969	1	0.01291083	0.06250000	0.20657323	38	0.01266367	0.08333333	0.15196407	40	0.01239624	0.10416667	0.11900389
generation	166	285	13	.	0.93884236	0.93205766	0.94110393	0.00241724	0.02083333	0.11602742	149	127	0.00000000	0.00000000		93	93	0.00322298	0.02777778	0.11602742	116	120	0	0.03685411	0.20833333	0.17689975	1	0.02032906	0.16666667	0.12197435	80	0.01581404	0.06250000	0.25302469	122	0.01529973	0.08333333	0.18359674	15	0.01441242	0.08333333	0.17294899	52	0.01355978	0.04166667	0.32543477	30	0.01316816	0.08333333	0.15801786	11	0.01234052	0.10416667	0.11846902
generation	167	286	8639	 Like	0.94174885	0.95993095	0.93568815	0.00000000	0.00000000		189	189	0.00000000	0.00000000		105	105	0.00000000	0.00000000		191	191	11	0.02588638	0.14583333	0.17750661	15	0.02153961	0.10416667	0.20678028	1	0.01472420	0.08333333	0.17669038	212	0.01407278	0.10416667	0.13509869	8	0.01364129	0.10416667	0.13095640	53	0.01324360	0.10416667	0.12713860	73	0.01130477	0.04166667	0.27131442	5	0.01130413	0.06250000	0.18086604
generation	168	287	264	 a	0.95810992	0.96262083	0.95660628	0.00555446	0.04166667	0.13330710	71	104	0.01494446	0.08333333	0.17933352	21	18	0.00242446	0.02777778	0.08728067	152	116	37	0.01663294	0.08333333	0.19959524	73	0.01563098	0.10416667	0.15005743	168	0.01561238	0.08333333	0.18734852	144	0.01302035	0.10416667	0.12499536	13	0.01194263	0.08333333	0.14331155	253	0.01189612	0.10416667	0.11420276	207	0.01148142	0.06250000	0.18370275	177	0.01147283	0.08333333	0.13767397
generation	169	288	14367	 river	0.95497313	0.96289294	0.95233319	0.01061667	0.06250000	0.16986679	15	26	0.02108103	0.08333333	0.25297241	8	19	0.00712855	0.05555556	0.12831397	51	50	17	0.01685554	0.08333333	0.20226649	38	0.01635893	0.12500000	0.13087147	177	0.01373923	0.06250000	0.21982771	6	0.01364905	0.10416667	0.13103086	75	0.01354912	0.08333333	0.16258947	191	0.01307628	0.08333333	0.15691540	154	0.01299326	0.06250000	0.20789210	29	0.01267179	0.10416667	0.12164918
generation	170	289	421	 that	0.96154208	0.95980065	0.96212255	0.00552880	0.04166667	0.13269109	74	104	0.01059965	0.08333333	0.12719579	30	18	0.00383851	0.02777778	0.13818638	108	96	1	0.01606435	0.10416667	0.15421780	4	0.01517905	0.08333333	0.18214863	169	0.01376840	0.08333333	0.16522080	196	0.01339233	0.04166667	0.32141602	74	0.01315261	0.08333333	0.15783128	177	0.01256741	0.08333333	0.15080889	29	0.01242633	0.10416667	0.11929275	62	0.01197589	0.08333333	0.14371072
generation	171	290	25710	 stays	0.95594114	0.95247200	0.95709752	0.00441664	0.04166667	0.10599925	95	103	0.00655120	0.08333333	0.07861445	76	17	0.00370511	0.02777778	0.13338405	116	119	1	0.01946748	0.10416667	0.18688781	62	0.01642517	0.08333333	0.19710202	17	0.01626312	0.10416667	0.15612595	56	0.01622501	0.08333333	0.19470015	12	0.01405789	0.12500000	0.11246309	165	0.01154947	0.08333333	0.13859361	188	0.01148607	0.10416667	0.11026629	67	0.01118689	0.08333333	0.13424265
generation	172	291	279	 the	0.96248500	0.97558812	0.95811729	0.00225726	0.02083333	0.10834843	163	127	0.00902904	0.08333333	0.10834843	56	20	0.00000000	0.00000000		191	191	80	0.01830912	0.08333333	0.21970941	103	0.01673884	0.06250000	0.26782144	215	0.01565677	0.10416667	0.15030500	58	0.01481573	0.08333333	0.17778873	252	0.01384896	0.12500000	0.11079168	176	0.01183436	0.10416667	0.11360985	11	0.01169131	0.06250000	0.18706092	188	0.01124059	0.06250000	0.17984950
